fatigue_score,acceleration,angular_velocity,body_orientation,ground_reaction_force,step_count,cadence,jump_height_cm,range_of_motion,impact_force,gait_symmetry,speed,training_duration,previous_injury_history,rest_period,repetition_count,workload_intensity,acc_rms,injury_risk
58.9592,0.5719,-0.4258,-68.43,577.253,98,80.1995,50.5765,80.8981,223.274,0.9205,10.6259,62.9624,0,8.537,23,4.7209,0.9341,0
49.936,1.3283,0.4557,-101.8387,441.688,82,83.8293,42.5663,101.8003,274.1767,0.6978,2.4693,80.5982,0,5.0717,30,7.398,0.8578,0
59.6241,2.5205,0.0777,-107.4863,681.6949,105,67.614,32.4398,38.8514,270.982,0.6074,6.2122,80.9997,1,9.7946,37,9.835,1.0048,0
50.9201,1.0496,-0.3627,-118.5161,259.8842,87,81.6524,57.6006,50.3318,348.444,0.8475,7.1103,99.797,0,5.3164,28,2.8201,0.8625,0
50.2148,0.3614,0.0323,135.3772,477.561,91,73.2187,60.5922,56.3326,302.5008,0.6479,6.162,95.4533,1,4.0594,37,5.8248,1.1057,0
64.977,0.275,-0.1892,-149.0803,518.6298,97,61.138,34.728,75.6446,322.2004,0.9258,10.248,81.8766,0,6.8416,29,5.2247,1.0736,0
51.1829,1.5521,1.2517,-31.1942,414.0786,97,89.8963,28.9173,111.7485,309.5634,0.7865,11.2487,105.2589,0,5.7297,33,6.0233,0.8108,0
45.245,-0.2864,-0.1244,-174.6954,504.1906,104,81.0636,65.673,101.9119,263.2482,0.7589,2.6544,91.6369,0,8.7828,28,3.6576,0.8433,0
49.1162,0.7959,0.3701,-74.3777,205.2876,81,71.3088,41.5608,105.4011,247.549,0.6989,0.6946,38.8337,0,9.1049,31,5.4447,1.1404,0
51.5764,2.1941,0.2174,74.4967,305.5408,104,61.7253,26.6449,60.9811,426.3489,0.8197,8.8295,51.3691,1,9.4016,27,7.4579,0.902,0
21.5535,-0.1094,-0.0753,-106.9791,690.5359,110,73.9117,31.0655,60.1014,220.5661,0.928,6.1141,63.2386,0,7.6845,29,6.1303,1.0054,0
54.9111,-2.014,0.2201,179.5427,536.5117,99,73.2586,60.3242,92.7149,467.2216,0.7887,11.2651,123.1245,0,6.7399,34,8.3812,0.8681,0
63.589,-0.8608,0.1052,-162.6123,443.1799,105,78.8947,81.4322,107.2603,469.8629,0.6389,8.5118,116.2201,0,6.778,29,8.0022,1.1005,0
49.5101,0.2934,1.2434,-130.8659,646.9636,93,62.5686,70.3119,116.283,233.7078,0.8229,3.7486,85.4606,0,7.8212,32,5.219,1.1077,0
45.7924,-0.837,-0.0485,103.2771,708.0777,90,84.2949,12.4374,62.6498,357.5166,0.7307,6.375,92.8098,1,8.5037,37,6.4406,1.0465,0
53.8777,-0.3472,-1.3034,171.3594,771.4593,100,86.414,48.0756,86.5522,355.7119,0.8066,10.7825,79.4965,0,10.0804,31,3.2873,0.9391,0
67.4355,-0.295,1.0945,163.4447,216.9562,99,66.9795,66.3201,93.1351,375.4031,0.6344,10.1796,94.5668,0,4.8645,31,5.4091,1.0286,0
54.6919,0.5609,-0.2548,107.3651,707.4304,91,63.0525,20.4848,111.2613,342.8902,0.6298,5.6063,108.6608,1,9.5759,32,9.1042,0.8639,1
52.1437,-0.946,0.0432,170.2752,325.8551,101,90.1448,82.3765,96.3252,203.3576,0.8941,2.6616,98.6416,1,8.5226,35,4.8919,1.1797,0
46.0942,-0.5838,-0.2719,122.686,545.2483,90,78.5102,13.9698,68.267,446.3428,0.7954,1.2762,68.0794,0,12.1569,36,6.1611,1.1428,0
39.305,1.407,-0.2995,-159.1111,591.6993,113,86.3964,62.0967,99.133,468.148,0.763,2.0604,80.6131,0,8.4442,34,3.9768,0.8839,0
50.2341,-0.482,-0.5593,124.4283,741.3317,107,81.1048,42.9897,70.4277,246.8453,0.9816,5.3056,95.5542,0,11.0835,32,3.7112,1.062,0
50.4158,0.7258,-1.0012,-5.8392,570.3932,89,79.1177,54.3653,119.1645,225.9493,0.6771,8.5988,64.8979,0,8.1019,33,8.3027,0.9061,0
30.679,0.0139,-0.3587,-15.5688,541.8484,100,90.3485,51.7168,62.8721,97.3747,0.9623,2.061,98.0045,0,8.6606,37,5.7728,0.8706,0
42.7322,-0.0231,0.2571,-179.0902,374.3307,90,88.4041,32.4931,36.5969,348.4296,0.9331,8.1921,108.0398,0,8.4402,27,6.0526,0.8982,0
61.5886,0.7381,-0.8232,43.2926,246.8516,99,83.8471,60.7157,93.9249,275.8248,0.8121,3.6557,89.2251,0,8.0835,21,4.337,1.0246,0
47.4193,-1.8625,0.2527,61.7791,370.4167,101,84.5327,45.4659,56.8823,182.5375,0.7807,7.5103,121.6407,0,8.4473,23,5.5817,0.8648,0
25.4417,0.4433,1.1599,104.6576,710.9901,121,75.6592,61.6626,93.5313,316.2523,0.6498,5.8346,100.9912,0,10.0375,25,5.8223,0.8949,0
66.0118,0.5528,0.1434,-62.6569,504.9218,98,85.5433,36.9919,36.8285,216.9852,0.7483,10.4754,109.6495,0,10.4696,31,3.8328,1.1677,0
41.0849,0.8484,-0.6947,-133.8719,749.1875,91,95.5349,45.1187,118.839,344.2924,0.8165,11.095,66.7188,1,8.8062,27,7.9164,0.9729,0
45.2973,-0.3755,0.2013,-21.6539,392.3859,88,90.2392,61.1321,101.6446,231.1678,0.7412,4.6198,127.2935,0,9.7196,28,5.4905,1.1108,0
60.6225,0.0005,0.4788,-49.5763,617.8063,89,61.278,35.5368,91.9408,219.2677,0.9671,4.4337,107.1468,0,7.0487,30,4.8605,0.8339,0
42.5793,-2.4525,0.6521,91.128,525.1646,102,84.5182,73.4275,87.8431,309.0233,0.618,7.3549,84.7828,1,10.2154,43,4.1191,1.1601,0
30.3004,-0.6698,0.0938,-97.402,694.2887,91,85.3401,55.9062,42.6465,263.0243,0.7207,3.519,103.0443,1,8.1109,28,5.5977,1.052,0
52.1757,0.1756,0.3022,-130.2584,466.5024,84,91.3273,89.6576,43.005,155.2156,0.9721,7.0294,90.3571,1,10.1794,22,4.9881,1.0581,0
57.9684,1.4707,0.4251,-21.5332,480.8747,103,92.3805,46.7188,36.9357,417.1309,0.6327,4.9402,116.0249,1,9.7792,37,6.3474,0.8988,0
45.3089,1.8458,0.3011,46.0763,682.5677,94,84.9562,55.4633,98.737,262.0378,0.7863,5.7184,85.942,1,6.2279,32,8.8263,0.9216,0
48.7716,-0.3424,0.1592,-78.8409,186.556,103,67.6138,45.4895,94.234,385.996,0.8992,9.4931,78.8292,0,7.6336,28,7.1399,1.0014,0
38.202,0.874,-0.3194,-138.8041,478.5297,105,78.8716,50.1136,107.876,328.4075,0.7353,1.3282,76.4895,0,8.458,25,6.154,1.0953,0
40.0454,-0.1472,0.4772,-21.9181,250.8387,90,72.0631,61.1113,88.5144,111.6018,0.9237,1.7849,111.9747,0,4.9493,25,5.2744,0.9141,0
46.7832,-1.616,-0.2679,166.2758,495.5808,96,68.3416,82.3682,65.6041,352.1706,0.6596,1.3781,101.8378,1,5.0327,40,7.4667,1.1493,0
56.4861,0.6051,1.3012,168.2332,436.9403,108,93.9684,78.6199,111.0494,261.4281,0.9946,7.4618,154.6826,0,8.6867,33,3.98,1.201,0
50.9777,1.8313,-0.3199,75.1268,590.3374,99,75.3606,65.6208,85.4972,277.1092,0.8573,10.4116,88.2194,0,6.617,27,5.0213,1.012,0
60.2005,-0.3814,0.4013,99.7752,569.933,103,99.8935,28.6519,34.2324,519.8088,0.7175,10.824,43.066,1,6.403,27,5.6818,1.0651,0
66.5361,-0.9073,-0.6388,-106.7364,457.1597,93,76.1534,42.6301,110.8396,347.8988,0.6281,6.2776,104.7874,1,10.1491,40,4.5483,1.1875,0
58.8657,0.0674,-0.2384,-45.1246,355.7403,98,72.8576,61.6894,108.5918,285.3989,0.8229,7.7804,94.1532,0,11.9788,29,5.6879,1.065,0
34.1004,-0.1228,-0.2946,37.7115,511.7495,116,86.0183,34.0818,98.2002,257.5913,0.8354,8.2844,94.5046,0,8.3483,21,2.5645,1.0684,0
47.1622,2.61,-0.6836,90.15,695.7566,111,79.2144,49.6705,113.5242,495.6402,0.7768,5.5319,84.2714,0,10.0749,29,6.4323,0.8258,0
58.77,1.0059,-0.2872,-120.015,352.9583,86,82.777,53.21,65.8873,299.1337,0.9752,7.8278,88.7585,0,10.6434,28,12.4689,1.093,0
48.8046,0.1294,0.1802,-15.2538,274.5119,104,74.6082,86.4073,105.9865,402.3291,0.7289,4.2457,107.9808,0,4.7547,26,6.7051,1.0021,0
33.8066,-2.8953,-0.1237,-121.4084,223.5229,104,74.6067,46.856,114.0009,334.3814,0.8318,7.5293,106.3925,0,8.75,32,6.3235,1.0704,0
44.4802,-0.1433,0.5965,48.0091,269.8036,101,75.1067,18.5355,101.1848,316.0835,0.6274,5.9557,67.8481,0,10.704,21,3.6943,1.1205,0
27.2755,1.8522,-0.4657,97.9784,498.9117,88,69.5782,65.4129,95.8138,402.2443,0.7829,1.9306,82.7953,0,10.1653,22,4.2007,1.0211,0
47.225,0.08,0.3487,119.991,289.1891,101,89.6632,70.8976,62.0674,324.4291,0.914,10.14,133.6515,0,8.8056,33,4.3869,0.9048,0
43.1508,0.8218,-0.2963,83.6515,443.7567,106,82.0583,95.5725,60.4696,298.1184,0.899,3.1906,125.8607,0,7.0449,29,3.8597,1.149,0
46.3935,0.392,0.5646,-122.7077,569.2454,95,81.5346,41.1962,110.8561,351.9081,0.7911,1.252,96.9714,0,10.208,28,7.0727,1.1349,0
61.8148,-0.4867,0.3917,118.2283,180.7156,110,86.6613,22.5437,46.1716,185.6885,0.9428,9.9692,89.8226,0,8.2026,29,4.892,0.8603,0
36.686,1.6913,0.5065,-59.611,648.0234,106,83.5703,57.0521,33.8287,346.0858,0.9799,10.3775,14.5399,1,8.2977,27,5.0921,0.9508,0
42.8178,0.1889,-0.0807,120.8759,714.1173,108,102.641,60.487,87.6438,312.1066,0.7736,0.5777,87.966,1,4.4431,28,10.6661,1.1568,1
38.5824,-0.7069,0.6647,-89.6758,779.6879,91,84.2655,61.568,60.3658,250.1667,0.7401,11.2463,71.7569,0,9.6352,29,4.8688,1.1242,0
60.7134,0.0215,-0.83,-8.7468,721.1084,102,59.4836,41.9307,95.6803,335.4875,0.8534,0.8409,53.792,0,6.5447,36,7.4931,1.1671,0
61.3124,1.4275,0.2231,27.5658,861.9054,84,75.0611,58.5653,119.7739,237.4006,0.9992,2.5054,47.5473,0,8.0069,24,7.0319,0.8809,0
53.6008,-1.4795,0.0691,-167.5002,534.5081,99,70.6771,52.133,49.5167,215.0624,0.6159,0.0756,106.4415,0,7.8043,35,8.2404,1.0272,0
53.0829,0.2703,0.417,145.33,620.9006,107,84.6761,38.7362,58.7809,414.4482,0.7466,0.1757,45.0507,1,9.6485,27,6.2142,0.9966,0
37.9966,0.0736,-0.0379,4.1556,462.3234,100,75.8657,28.062,83.6758,381.561,0.7962,1.0193,72.2999,0,5.7654,24,7.1718,0.8901,0
51.9919,-1.5401,-0.492,-110.865,599.4184,94,85.0109,43.5288,89.8329,381.9173,0.9921,10.625,95.68,0,7.208,32,3.7837,1.0073,0
38.7809,0.7668,-0.5459,-122.1077,520.6219,93,73.162,48.6498,119.3951,427.3132,0.9303,0.6854,150.3137,1,7.4686,21,5.453,0.9111,0
50.4119,0.2565,-0.0059,67.1574,250.5507,90,81.941,63.7367,74.6152,369.6583,0.7189,8.9384,88.7442,0,5.5466,28,6.5108,1.1237,0
46.5665,0.8785,-0.1301,-150.5761,274.3577,108,74.7305,49.3701,49.7153,145.7707,0.9131,6.8523,69.0328,0,10.7603,28,10.4514,1.1928,0
44.0583,1.1381,0.4285,-21.6642,771.3486,110,76.6058,39.759,109.4672,396.8888,0.6833,9.4514,128.5398,0,8.0981,25,5.5748,1.1346,1
50.283,-0.0556,0.4769,14.4995,523.2715,112,82.2571,60.7365,93.9033,259.3283,0.8361,9.9878,102.7374,0,4.9125,41,6.2806,1.0912,0
56.7726,-0.5556,0.0239,-96.0728,713.049,79,84.5128,48.5489,85.7898,247.7237,0.616,5.0685,89.6255,1,3.5318,33,5.7842,1.0348,0
67.7546,-1.4245,0.0128,-133.4881,414.9834,108,94.2864,36.1022,107.8372,359.5136,0.7698,1.8274,74.8497,1,8.8378,30,10.0683,0.8669,0
55.5098,-0.6443,0.5323,-3.3456,366.1307,95,91.3124,56.8149,36.8717,400.376,0.9066,0.0178,122.7589,0,7.5846,18,7.5133,1.202,0
72.7799,0.0109,-0.1225,-57.482,487.1273,108,89.4321,63.3624,70.9318,348.3454,0.7147,10.6602,136.512,1,9.0759,27,6.501,0.9876,0
52.0093,-0.9636,-0.1021,-129.513,617.7773,85,84.3175,48.219,110.0238,283.7669,0.8915,6.5334,137.1928,0,8.7804,23,4.6804,0.846,0
67.8389,0.5835,-0.6614,-104.2655,708.8127,100,75.1192,82.9991,37.4531,389.511,0.731,6.1683,59.3487,0,6.6363,32,6.7745,0.9301,0
54.3558,-0.9034,0.4393,-10.4617,527.9338,77,86.2205,74.7115,81.5978,323.9084,0.6288,8.8908,95.6639,0,5.2069,33,7.1311,1.1987,0
52.3979,-1.7628,-0.0449,-132.1019,598.0481,103,91.94,60.427,57.9614,340.449,0.9605,3.9331,84.041,0,10.2303,27,5.3977,0.8167,0
48.3177,-0.5779,0.5684,157.003,478.4525,114,91.9463,42.7006,80.9415,199.964,0.7681,11.9222,58.3128,1,8.0588,30,3.8558,0.8891,0
52.991,0.1842,-0.6035,99.1641,718.3735,97,80.1616,13.5979,38.6388,171.6528,0.8958,6.8172,43.3484,0,4.7435,25,3.794,1.0881,0
54.3158,-1.2594,-0.2457,-62.7992,720.6543,86,76.5631,25.6696,78.7079,266.8713,0.8376,0.8531,65.7853,0,11.6578,28,4.0774,1.0987,0
35.8255,-0.8883,0.473,-86.9919,382.2128,106,87.92,67.8042,76.0677,201.0173,0.8696,2.0746,130.2421,0,8.2101,41,6.9899,1.0795,0
57.0005,-0.6302,0.1631,134.7464,557.4614,103,55.6449,31.5244,35.8262,434.919,0.8153,3.5854,146.8353,0,5.1163,41,9.2737,1.0077,0
35.1601,-0.4989,-0.5916,-26.3059,350.6635,103,95.9669,58.2022,51.0581,152.5268,0.8192,1.8618,64.7309,1,6.1357,29,8.6497,0.8922,0
57.0117,0.2979,0.4613,130.5784,622.4404,112,92.2798,32.122,42.0793,229.1826,0.9469,10.8992,0.0,0,9.0315,32,7.8222,0.9065,0
55.9895,0.6379,-0.6524,87.2843,440.846,101,77.1971,46.3835,72.7809,127.0036,0.8265,5.4955,101.6258,0,5.2701,33,7.657,0.8946,0
64.2125,-0.4744,0.414,-146.8375,380.4082,92,76.6868,40.392,55.5162,339.664,0.9236,5.0235,149.735,0,6.1696,36,6.6564,1.2056,0
41.379,-1.0389,-0.4898,112.8974,193.9985,98,100.7603,66.728,76.6409,236.8162,0.7788,9.0523,96.3773,0,6.8398,24,6.4627,0.8406,0
40.129,0.1367,0.6057,14.3572,662.4501,114,69.6543,68.1305,80.7309,466.9986,0.9892,9.8917,54.9049,0,7.9824,27,5.0818,1.1109,0
61.0726,0.5177,0.0564,63.9361,528.9214,97,77.3803,17.6557,30.6829,338.2121,0.6249,3.1468,79.6971,0,8.9362,39,6.1989,1.1329,0
39.2516,1.6138,0.172,-101.1584,537.6612,86,97.5215,76.9893,108.2816,271.2785,0.7515,0.5675,36.0916,1,7.9961,35,7.0795,0.8137,0
38.2677,1.1462,-0.0405,-179.9026,624.7714,106,69.2687,44.7652,43.2644,324.8725,0.6714,1.7069,122.3188,1,4.5538,27,5.9277,0.8059,0
52.0862,-1.2588,0.0438,-59.8723,385.7252,115,81.6168,71.717,105.7989,344.1259,0.7188,10.3232,101.5775,0,10.1096,27,1.4447,1.0932,0
49.5331,-0.141,0.0415,-111.3742,362.2692,121,77.6109,76.3077,78.9396,378.8962,0.6487,5.0013,89.8222,0,8.2964,31,4.401,1.1966,0
51.5536,0.4562,0.3528,-23.3221,582.3963,102,100.6044,38.725,50.577,399.8494,0.7996,2.689,103.715,0,5.1859,33,6.4993,0.9783,0
55.3773,-0.8502,-0.0315,-147.2768,673.7174,110,74.5691,82.4008,100.248,261.3673,0.6053,11.8419,47.935,1,10.0781,31,5.655,1.1312,0
55.4331,-0.3507,0.7312,142.2167,579.817,90,66.4318,14.2311,88.0924,214.6747,0.8338,2.6192,77.1613,1,8.266,30,7.6571,1.0837,0
49.2213,0.674,-0.3681,-137.2594,740.4159,99,82.4199,29.2858,88.8057,337.9127,0.9756,9.6401,125.3063,0,9.5982,33,4.35,0.8613,1
50.4815,0.25,0.4303,95.1066,584.659,99,74.5698,41.6335,57.9728,471.9411,0.6648,11.9966,49.5822,0,7.5201,34,6.6434,0.9314,0
49.3301,0.0017,0.2821,158.1568,576.478,97,85.9723,29.3401,66.2452,427.168,0.8632,1.6875,121.0003,1,5.6674,37,8.4602,1.1643,0
50.3527,-0.6535,0.6167,-126.6378,623.3337,77,84.3375,21.0709,78.2444,490.6262,0.7037,8.1634,81.7357,0,6.4034,22,5.9428,1.1143,0
36.1255,-1.4456,0.0605,-55.2684,465.21,90,68.3029,70.5225,63.3138,462.2659,0.6582,10.009,47.8345,0,8.3346,31,5.6226,0.8114,0
57.5639,-0.3124,0.1647,83.1825,313.6273,102,98.3987,41.052,62.7337,185.3785,0.9351,11.0483,99.9797,0,7.0467,22,8.0402,0.9754,0
60.4903,-0.0912,0.159,77.2063,502.8515,98,73.8934,51.5674,105.9549,296.0481,0.7891,3.5466,134.9118,0,6.7453,38,3.4782,0.8355,0
56.3743,-1.4684,-0.608,-166.5378,607.0773,104,74.9614,63.5306,116.6898,288.4106,0.6267,0.9466,74.7589,0,3.3696,25,5.2845,0.8581,0
55.605,0.048,0.1969,-154.5501,371.0787,120,85.777,71.8091,73.2849,311.4795,0.8168,0.4606,114.8593,0,5.4796,20,2.9083,1.0803,0
40.094,0.392,1.635,-136.7497,289.0903,90,96.329,81.0308,107.8133,318.1655,0.9915,4.2938,110.0032,0,6.5491,30,5.8432,1.0628,0
35.8474,-0.692,0.8046,24.4879,391.1013,100,67.14,32.5419,101.9619,409.4947,0.9218,1.8292,84.2651,0,9.092,26,8.0791,0.8192,0
58.3089,0.4034,-0.3899,-160.1845,700.3025,92,75.3767,80.9447,73.9027,128.9725,0.8225,4.3626,118.134,0,8.861,23,5.8554,0.9589,0
50.2857,0.2757,-0.9003,31.8276,574.3476,102,89.5696,53.2337,89.5873,379.6808,0.9803,10.7727,107.8124,0,8.7487,26,3.7047,0.9005,0
51.6953,-0.3045,0.0261,-56.7137,481.1027,99,74.2732,53.3654,35.8869,359.4253,0.9209,2.7915,44.3036,0,9.5759,34,8.1173,1.1287,0
52.1449,-0.416,0.5417,60.9878,354.8457,95,81.5733,44.429,87.8573,360.0145,0.779,6.9943,53.9639,0,9.0454,33,6.6738,0.9837,0
52.5705,-0.3322,-0.0193,101.5352,541.2951,95,75.8628,56.1763,51.9425,240.295,0.7881,11.7272,84.937,0,5.6098,30,4.5435,0.956,0
56.4654,-0.8562,0.9446,104.9038,527.774,102,84.9479,80.8741,114.3889,360.718,0.9709,4.5577,121.3492,0,7.5168,29,7.7591,0.9951,0
49.0457,0.3446,-0.3901,-166.4515,568.4384,108,67.5208,63.1498,90.0946,248.7053,0.6181,2.5712,82.1055,0,8.0385,24,6.7855,1.1319,0
30.9491,-0.8453,0.1125,160.9903,875.6241,108,83.1659,71.9765,85.8483,326.506,0.7313,11.3599,150.1788,0,9.595,36,9.2475,0.9454,0
56.8841,-0.7811,-0.0543,31.1927,574.0805,95,84.8558,32.5992,111.4867,284.0487,0.7755,6.9643,118.6162,0,5.873,32,5.7818,1.0529,0
55.7755,0.4973,0.3657,142.4517,395.8889,83,86.8103,41.3584,97.2282,225.887,0.6807,0.6558,74.4464,0,6.9133,34,7.5964,0.855,0
37.0536,-0.2421,0.4,41.4523,292.2382,107,74.757,51.6517,67.6731,135.0671,0.671,1.5504,38.3723,0,8.881,36,2.1758,1.0301,0
38.3395,0.0617,0.5943,-5.7179,416.0701,117,94.4789,60.0865,100.8819,385.8485,0.8006,6.9704,87.6883,0,7.6793,41,3.683,1.0622,0
58.8299,-1.7116,-0.062,82.7023,431.4638,98,59.0062,56.9146,113.7793,252.9569,0.8345,5.8004,96.5392,0,11.3308,40,5.3171,0.899,0
61.1907,-0.5233,0.6289,-101.0083,624.3168,95,73.3678,85.9571,114.9234,278.4582,0.7837,5.3768,100.0613,0,6.0253,37,6.6437,0.9727,0
23.3636,1.6808,0.1725,-142.8386,407.2769,94,104.4397,36.6828,52.4817,344.9783,0.7628,6.5661,103.5967,0,9.8703,31,5.6188,1.0439,0
54.4084,-1.7808,0.6799,-147.4206,351.2193,99,80.2892,59.3274,79.3847,175.8537,0.8823,4.3586,71.1396,0,7.7771,29,5.1458,0.9428,0
47.7935,1.7496,0.7498,125.689,580.7063,98,91.2484,60.1862,101.5278,361.7982,0.8964,10.0044,124.7512,0,7.1219,36,5.8719,0.8649,0
50.7416,0.2612,0.0092,148.4801,407.1636,110,81.8959,41.9832,118.188,327.4674,0.6696,11.3537,59.8859,0,9.5783,19,7.346,0.8191,0
51.3128,-0.533,-0.337,113.189,586.4838,107,97.3828,48.7003,38.0035,167.4299,0.626,3.7792,126.0385,0,12.5631,36,5.378,0.9549,0
42.3786,-0.2044,0.1018,145.5961,373.0973,83,78.0781,36.7386,99.4131,237.0043,0.626,8.1437,61.2435,0,2.722,33,5.7316,0.8196,0
56.5267,1.2305,0.4953,174.5193,429.2098,106,82.2373,55.91,70.6228,394.6139,0.8939,4.5488,93.8767,1,6.7782,23,6.8564,0.912,0
43.1185,-2.2775,-0.7525,9.3812,412.7065,127,88.7453,23.6296,105.8214,419.6167,0.6063,1.8806,110.3145,0,5.0385,28,10.1024,1.003,0
57.4701,1.4154,-0.2474,-124.603,561.6983,106,95.3289,83.8311,97.5909,391.5173,0.9902,2.516,104.094,1,8.2939,27,5.1423,0.9889,0
59.6903,0.2656,0.3413,38.8535,478.4112,114,61.5491,45.1201,70.5775,223.5177,0.8824,2.905,61.9621,0,7.0771,37,8.6629,1.0269,0
41.2784,1.0122,-1.294,-52.5984,316.7469,90,85.1831,35.7316,113.3832,242.7399,0.8388,5.9098,60.4964,1,9.2836,30,4.504,1.0081,0
41.5228,-1.7483,-0.5171,-55.2785,304.1986,122,71.4717,15.2517,63.0701,187.4324,0.6128,3.1452,46.1791,0,4.7467,33,7.1389,0.9965,0
51.1366,-0.2275,-0.3065,82.0109,452.608,98,79.4495,42.9122,65.5381,373.3986,0.6128,6.1762,51.1886,0,5.651,26,3.976,0.9023,0
65.0366,-2.3284,-0.0417,-147.3658,287.684,104,74.642,45.2605,98.0836,174.8208,0.7826,0.0013,47.516,0,6.9735,27,7.7238,0.8335,0
44.0729,1.1976,-0.1609,-166.4887,437.8682,93,57.5877,56.1148,53.8077,474.1115,0.7534,3.7461,128.6495,0,5.8637,27,6.97,0.8428,0
45.968,-0.9827,-0.1514,70.2988,538.4576,111,90.5781,45.807,99.6881,293.8242,0.7158,4.6827,144.4817,0,3.5945,32,8.2339,1.0417,0
53.2107,-0.9974,-0.6655,-86.1373,322.6292,92,66.8791,107.9283,101.8383,270.2672,0.6517,7.4709,103.8642,0,7.5639,24,3.8668,1.1039,0
56.5678,-1.9344,0.8849,-41.2196,627.2628,99,79.3063,24.5952,95.1382,252.0315,0.709,0.5697,107.2832,0,8.8931,28,5.7072,0.8318,0
55.2697,0.4444,-0.3039,-69.2521,707.5388,111,78.9282,62.2801,63.796,230.7864,0.8539,11.0762,111.4716,0,7.5803,30,4.6931,1.1606,1
50.3229,0.0719,-0.9515,41.3428,662.5224,100,72.047,58.1195,72.285,297.6743,0.7594,3.7273,83.3143,0,11.1693,34,5.0107,1.1592,0
46.9448,-0.7479,0.5676,-124.3744,600.322,107,86.3879,23.0448,79.9194,207.6563,0.7249,5.9393,72.778,0,7.851,35,3.368,1.0847,0
53.3182,0.2631,-0.3875,79.4117,563.2751,94,76.3456,43.4875,41.5359,397.985,0.9699,8.3404,84.6603,1,9.0389,24,4.7913,1.0108,0
17.9943,-0.7799,-0.606,152.9737,535.982,91,72.8459,96.982,63.31,383.815,0.7328,4.4227,38.0938,0,8.143,30,7.2155,0.8212,0
68.6925,-1.7593,0.339,120.9991,555.49,101,65.4462,39.5348,44.7032,321.6738,0.9643,7.5585,91.7914,0,8.6769,20,5.717,1.0045,0
48.1419,-0.3638,-0.2594,146.5333,409.2533,102,70.7491,90.4122,54.8862,384.8031,0.6324,5.9213,150.1684,0,8.7674,30,9.3973,1.0712,0
51.823,1.6447,0.0842,157.3455,496.2369,116,84.2259,47.7867,111.0788,215.1978,0.9305,5.6921,84.9113,0,9.9034,30,6.2603,1.1831,0
70.9938,0.9717,-0.3168,-45.9597,522.2906,90,60.0128,50.6496,35.0685,188.4306,0.8047,2.2044,77.8267,0,7.0391,25,7.8169,0.8288,0
42.5869,0.4554,-0.2315,106.4665,596.1576,86,96.78,42.5083,79.8517,346.4926,0.8038,4.7091,107.7173,0,7.6857,32,4.7017,1.1074,0
73.3212,0.244,-0.4963,-1.8628,261.4876,96,78.4795,30.1448,69.1624,286.3651,0.8386,2.4834,72.7332,0,7.8309,29,2.8996,1.06,0
57.3966,-0.3633,-0.607,-82.8817,531.6513,96,71.3234,25.7255,90.2177,307.2582,0.8654,9.4898,56.2762,0,7.7219,26,6.6371,1.0422,0
54.4654,0.736,1.7358,88.8775,659.2927,91,85.9513,37.8672,116.6389,196.1551,0.9273,1.592,64.3212,0,6.3521,26,7.5052,0.8184,0
56.439,0.5653,-0.414,-92.1137,409.6231,98,75.8195,65.0524,71.2549,305.136,0.6215,0.5103,132.5908,0,1.38,37,6.1639,0.8204,0
41.5852,-0.0831,-0.7314,-140.5366,483.5815,94,88.9004,60.8245,75.4859,186.456,0.7252,4.7202,75.7735,0,5.3634,39,6.2699,1.0781,0
33.5104,0.1991,0.5652,73.663,220.4771,82,69.3745,42.5861,40.7627,408.1188,0.7853,0.1877,48.842,0,9.3644,33,8.487,0.8776,1
38.1954,-1.6059,0.1333,-76.4802,509.957,103,70.0998,87.5856,112.016,295.1928,0.9858,4.2931,110.636,0,8.7808,32,5.8785,1.1406,0
60.8742,-0.4803,0.0087,-69.8692,276.7006,92,85.9579,33.1404,64.9784,440.0344,0.6245,9.3655,98.7163,1,8.3173,33,4.4329,0.9823,0
40.6443,-1.1931,-0.244,137.2042,416.9966,97,91.9817,59.1548,33.7935,317.5661,0.758,9.5916,68.9378,0,8.8102,31,9.4353,0.8888,0
33.459,-1.2122,-0.2033,-131.2059,492.6734,97,81.9546,23.8356,77.6877,224.8135,0.913,4.5532,105.5254,0,8.5697,29,9.9067,1.15,0
49.2068,0.4703,-0.1487,95.3446,408.9773,92,82.3074,56.0405,106.0244,378.2055,0.9722,7.4437,111.2177,0,11.9474,22,9.0888,0.892,0
55.747,-1.2646,0.5683,-40.9635,475.3969,112,71.6589,60.3007,83.1852,186.6396,0.9223,7.448,54.5791,0,8.0307,25,7.933,1.0438,0
50.3865,0.7681,-0.1242,141.4837,555.9948,102,74.8446,46.0681,83.8766,270.4097,0.9908,5.2036,119.3597,0,10.3487,43,5.7036,0.9905,0
56.0639,1.032,0.572,-21.4761,494.2423,108,73.428,50.8944,31.9362,282.9111,0.8109,6.4828,80.748,0,9.5625,33,7.2736,1.0731,0
61.5501,-0.0617,-0.0268,-32.7518,521.1872,92,92.9538,40.4649,117.352,72.6486,0.8913,7.4853,40.3091,0,7.106,32,6.1236,0.9407,0
55.7128,-0.6055,-0.1026,-25.2482,219.545,92,93.9071,68.6107,66.526,445.8215,0.9525,5.2879,42.2449,1,6.1541,30,5.1137,0.9344,0
